sample_id,question,gold_answer,round_1_answers,single_agent_baseline_answer,majority_voting_baseline_answer,scrd_final_answer,single_agent_correct,majority_voting_correct,scrd_correct,effective_rounds_used,actual_rounds_executed,stop_reason,single_agent_total_tokens,majority_vote_total_tokens,scrd_total_tokens,scrd_prompt_tokens,scrd_completion_tokens,agent_total_tokens,recorder_total_tokens,evaluator_total_tokens,repair_brief_total_tokens,repair_evaluator_total_tokens,repair_agent_total_tokens,dataset_name,trace_found,trace_path,usage_records_count,final_trace_rounds,execution_events_count,rollback_events,repair_round_events,stable_consensus_events,round_usage_summary_json,component_token_from_trace_json,change_vs_majority,change_vs_single_agent
gsm8k_0188,"Madeline has 5 boxes with 24 crayons in each. She noticed that 5/8 of the crayons in the 2 boxes were not yet used. In the 2 other boxes, only 2/3 of the crayons were used while the last box was not entirely used. How many unused crayons did Madeline have?",70,"['35', '47', '37']",35,35,40,False,False,False,5,5,max_round,310,979,17304,15289,2015,10036,4942,2326,0,0,0,gsm8k,True,C:\Users\chen\Desktop\MY_MAD\outputs\gsm8k\traces\gsm8k_0188_trace.json,24,5,5,0,0,0,"{""1"": 1750, ""2"": 3646, ""3"": 3897, ""4"": 4019, ""5"": 3992}","{""agent_round_1"": 979, ""recorder"": 4942, ""agent_normal"": 9057, ""evaluator"": 2326}",both_wrong,same_outcome
gsm8k_0189,"Yesterday, David and William were invited to a party. David broke 2 glasses, while his friend William broke 4 times the number of glasses David broke. How many glasses were broken?",10,"['10', '10', '10']",10,10,10,True,True,True,2,2,early_stop,287,864,4578,4040,538,2551,1537,490,0,0,0,gsm8k,True,C:\Users\chen\Desktop\MY_MAD\outputs\gsm8k\traces\gsm8k_0189_trace.json,9,2,2,0,0,0,"{""1"": 1535, ""2"": 3043}","{""agent_round_1"": 864, ""recorder"": 1537, ""agent_normal"": 1687, ""evaluator"": 490}",both_correct,same_outcome
gsm8k_0190,"Thor is 13 times older than Captain America. Captain America is 7 times older than Peter Parker, and Ironman is 32 years older than Peter Parker. How old is Ironman if Thor is 1456 years old?",48,"['128', '128', '128']",128,128,128,False,False,False,4,5,rollback_triggered,293,927,15674,13787,1887,6244,4664,1682,718,551,1815,gsm8k,True,C:\Users\chen\Desktop\MY_MAD\outputs\gsm8k\traces\gsm8k_0190_trace.json,25,4,8,1,1,0,"{""1"": 1606, ""2"": 3291, ""3"": 3182, ""4"": 6877}","{""agent_round_1"": 927, ""recorder"": 4664, ""agent_normal"": 5317, ""evaluator"": 1682, ""repair_brief_generator"": 718, ""repair_agent"": 1815, ""repair_evaluator"": 551}",both_wrong,same_outcome
gsm8k_0191,Last year Dallas was 3 times the age of his sister Darcy. Darcy is twice as old as Dexter who is 8 right now. How old is Dallas now?,46,"['49', '46', '49']",49,49,49,False,False,False,5,5,max_round,304,902,18904,16321,2583,10925,5576,2403,0,0,0,gsm8k,True,C:\Users\chen\Desktop\MY_MAD\outputs\gsm8k\traces\gsm8k_0191_trace.json,24,5,5,0,0,0,"{""1"": 1678, ""2"": 3804, ""3"": 4314, ""4"": 4580, ""5"": 4528}","{""agent_round_1"": 902, ""recorder"": 5576, ""agent_normal"": 10023, ""evaluator"": 2403}",both_wrong,same_outcome
gsm8k_0192,"In a section of the forest, there are 100 weasels and 50 rabbits. Three foxes invade this region and hunt the rodents. Each fox catches an average of 4 weasels and 2 rabbits per week. How many rabbits and weasels will be left after 3 weeks?",96,"['86 weasels, 42 rabbits', '66 weasels and 30 rabbits', '66 weasels, 30 rabbits']","86 weasels, 42 rabbits",66 weasels and 30 rabbits,"64 weasels, 32 rabbits",False,False,False,5,5,max_round,366,999,18275,15532,2743,9899,5961,2415,0,0,0,gsm8k,True,C:\Users\chen\Desktop\MY_MAD\outputs\gsm8k\traces\gsm8k_0192_trace.json,24,5,5,0,0,0,"{""1"": 1870, ""2"": 4049, ""3"": 3891, ""4"": 4285, ""5"": 4180}","{""agent_round_1"": 999, ""recorder"": 5961, ""agent_normal"": 8900, ""evaluator"": 2415}",both_wrong,same_outcome
gsm8k_0193,Apple sold 100 iPhones at their New York store today for an average cost of $1000. They also sold 20 iPads for an average cost of $900 and 80 Apple TVs for an average cost of $200. What was the average cost across all products sold today?,670,"['570', '550', '570']",570,570,550,False,False,False,4,4,early_stop,309,923,15901,13751,2150,9561,4612,1728,0,0,0,gsm8k,True,C:\Users\chen\Desktop\MY_MAD\outputs\gsm8k\traces\gsm8k_0193_trace.json,19,4,4,0,0,0,"{""1"": 1791, ""2"": 4773, ""3"": 4717, ""4"": 4620}","{""agent_round_1"": 923, ""recorder"": 4612, ""agent_normal"": 8638, ""evaluator"": 1728}",both_wrong,same_outcome
gsm8k_0194,"Melody planted sunflowers from two different seed packets. She found that the sunflowers from Packet A were 20% taller than the sunflowers from Packet B. If the sunflowers from Packet A were 192 inches tall, how tall were the sunflowers from Packet B?",160,"['160', '160', '160']",160,160,160,True,True,True,2,2,early_stop,344,997,5043,4355,688,2785,1744,514,0,0,0,gsm8k,True,C:\Users\chen\Desktop\MY_MAD\outputs\gsm8k\traces\gsm8k_0194_trace.json,9,2,2,0,0,0,"{""1"": 1791, ""2"": 3252}","{""agent_round_1"": 997, ""recorder"": 1744, ""agent_normal"": 1788, ""evaluator"": 514}",both_correct,same_outcome
gsm8k_0195,"Mr. Grey is purchasing gifts for his family. So far he has purchased 3 polo shirts for $26 each; 2 necklaces for $83 each; and 1 computer game for $90. Since Mr. Grey purchased all those using his credit card, he received a $12 rebate. What is the total cost of the gifts after the rebate?",322,"['250', '250', '250']",250,250,322,False,False,True,4,4,early_stop,317,943,13420,11642,1778,7546,4030,1844,0,0,0,gsm8k,True,C:\Users\chen\Desktop\MY_MAD\outputs\gsm8k\traces\gsm8k_0195_trace.json,19,4,4,0,0,0,"{""1"": 1586, ""2"": 3396, ""3"": 4219, ""4"": 4219}","{""agent_round_1"": 943, ""recorder"": 4030, ""agent_normal"": 6603, ""evaluator"": 1844}",improved_over_majority,improved_over_single
gsm8k_0196,Mary bought 5 boxes of drinks at $6 each box and 10 boxes of pizzas at $14 each box for her pizza party. She paid $200 for all the items. How much change did she get back?,30,"['30', '10', '20']",30,30,30,True,True,True,4,4,early_stop,284,852,11358,9938,1420,6211,3601,1546,0,0,0,gsm8k,True,C:\Users\chen\Desktop\MY_MAD\outputs\gsm8k\traces\gsm8k_0196_trace.json,19,4,4,0,0,0,"{""1"": 1496, ""2"": 3258, ""3"": 3399, ""4"": 3205}","{""agent_round_1"": 852, ""recorder"": 3601, ""agent_normal"": 5359, ""evaluator"": 1546}",both_correct,same_outcome
gsm8k_0197,"Herbert is 10 years younger than Kris. If Kris is 24 years old now, how old will Herbert be next year?",15,"['15', '15', '15']",15,15,15,True,True,True,2,2,early_stop,299,888,4530,4005,525,2546,1515,469,0,0,0,gsm8k,True,C:\Users\chen\Desktop\MY_MAD\outputs\gsm8k\traces\gsm8k_0197_trace.json,9,2,2,0,0,0,"{""1"": 1595, ""2"": 2935}","{""agent_round_1"": 888, ""recorder"": 1515, ""agent_normal"": 1658, ""evaluator"": 469}",both_correct,same_outcome
gsm8k_0198,There are 16 people at a dinner party. There are 40 dinner rolls available for them. Half the people eat 1 1/2 rolls each. The other half eat 1/2 a roll each. How many dinner rolls are leftover?,24,"['24', '24', '24']",24,24,24,True,True,True,2,2,early_stop,347,1032,4779,4210,569,2688,1601,490,0,0,0,gsm8k,True,C:\Users\chen\Desktop\MY_MAD\outputs\gsm8k\traces\gsm8k_0198_trace.json,9,2,2,0,0,0,"{""1"": 1839, ""2"": 2940}","{""agent_round_1"": 1032, ""recorder"": 1601, ""agent_normal"": 1656, ""evaluator"": 490}",both_correct,same_outcome
gsm8k_0199,"Rosie runs 6 miles per hour. She runs for 1 hour on Monday, 30 minutes on Tuesday, 1 hour on Wednesday, and 20 minutes on Thursday. If she wants to run 20 miles for the week, how many minutes should she run on Friday?",30,"['40', '40', '40']",40,40,40,False,False,False,2,2,early_stop,324,967,4810,4236,574,2713,1584,513,0,0,0,gsm8k,True,C:\Users\chen\Desktop\MY_MAD\outputs\gsm8k\traces\gsm8k_0199_trace.json,9,2,2,0,0,0,"{""1"": 1689, ""2"": 3121}","{""agent_round_1"": 967, ""recorder"": 1584, ""agent_normal"": 1746, ""evaluator"": 513}",both_wrong,same_outcome
gsm8k_0200,"Gary bought his first used car for $6,000.  Gary borrowed the money from his dad who said he could pay him back the full amount over 5 years.  Gary decided he would pay his dad back the full amount in 2 years.  How much more is Gary spending per month to pay the loan off in 2 years instead of 5?",150,"['300', '300', '300']",300,300,300,False,False,False,2,2,early_stop,318,942,4649,4232,417,2690,1432,527,0,0,0,gsm8k,True,C:\Users\chen\Desktop\MY_MAD\outputs\gsm8k\traces\gsm8k_0200_trace.json,9,2,2,0,0,0,"{""1"": 1581, ""2"": 3068}","{""agent_round_1"": 942, ""recorder"": 1432, ""agent_normal"": 1748, ""evaluator"": 527}",both_wrong,same_outcome
gsm8k_0201,"Sansa is a famous artist, she can draw a portrait and sell it according to its size. She sells an 8-inch portrait for $5, and a 16-inch portrait for twice the price of the 8-inch portrait. If she sells three 8-inch portraits and five 16-inch portraits per day, how many does she earns every 3 days?",195,"['90', '90', '90']",90,90,90,False,False,False,2,2,early_stop,320,955,4580,4199,381,2675,1392,513,0,0,0,gsm8k,True,C:\Users\chen\Desktop\MY_MAD\outputs\gsm8k\traces\gsm8k_0201_trace.json,9,2,2,0,0,0,"{""1"": 1597, ""2"": 2983}","{""agent_round_1"": 955, ""recorder"": 1392, ""agent_normal"": 1720, ""evaluator"": 513}",both_wrong,same_outcome
gsm8k_0202,"Archibald eats 1 apple a day for two weeks. Over the next three weeks, he eats the same number of apples as the total of the first two weeks. Over the next two weeks, he eats 3 apples a day. Over these 7 weeks, how many apples does he average a week?",10,"['10', '4', '4']",10,4,10,True,False,True,4,4,early_stop,335,929,13271,11444,1827,7428,4129,1714,0,0,0,gsm8k,True,C:\Users\chen\Desktop\MY_MAD\outputs\gsm8k\traces\gsm8k_0202_trace.json,19,4,4,0,0,0,"{""1"": 1705, ""2"": 3264, ""3"": 4250, ""4"": 4052}","{""agent_round_1"": 929, ""recorder"": 4129, ""agent_normal"": 6499, ""evaluator"": 1714}",improved_over_majority,same_outcome
gsm8k_0203,"Susie has $200 in her piggy bank. If she puts 20% more money into her piggy bank, how much money she will have?",240,"['240', '240', '240']",240,240,240,True,True,True,2,2,early_stop,288,844,4396,3968,428,2495,1424,477,0,0,0,gsm8k,True,C:\Users\chen\Desktop\MY_MAD\outputs\gsm8k\traces\gsm8k_0203_trace.json,9,2,2,0,0,0,"{""1"": 1488, ""2"": 2908}","{""agent_round_1"": 844, ""recorder"": 1424, ""agent_normal"": 1651, ""evaluator"": 477}",both_correct,same_outcome
gsm8k_0204,Benny bought  2 soft drinks for$ 4 each and 5 candy bars. He spent a total of 28 dollars. How much did each candy bar cost?,4,"['4', '4', '4']",4,4,4,True,True,True,2,2,early_stop,298,920,4673,4065,608,2567,1629,477,0,0,0,gsm8k,True,C:\Users\chen\Desktop\MY_MAD\outputs\gsm8k\traces\gsm8k_0204_trace.json,9,2,2,0,0,0,"{""1"": 1678, ""2"": 2995}","{""agent_round_1"": 920, ""recorder"": 1629, ""agent_normal"": 1647, ""evaluator"": 477}",both_correct,same_outcome
gsm8k_0205,"Jack has a stack of books that is 12 inches thick. He knows from experience that 80 pages is one inch thick. If he has 6 books, how many pages is each one on average?",160,"['160', '160', '160']",160,160,160,True,True,True,2,2,early_stop,290,870,4429,4002,427,2492,1453,484,0,0,0,gsm8k,True,C:\Users\chen\Desktop\MY_MAD\outputs\gsm8k\traces\gsm8k_0205_trace.json,9,2,2,0,0,0,"{""1"": 1537, ""2"": 2892}","{""agent_round_1"": 870, ""recorder"": 1453, ""agent_normal"": 1622, ""evaluator"": 484}",both_correct,same_outcome
gsm8k_0206,"Wickham is throwing a huge Christmas party. He invites 30 people. Everyone attends the party, and half of the guests bring a plus one (one other person). He plans to serve a 3-course meal for the guests. If he uses a new plate for every course, how many plates does he need in total for his guests?",135,"['135', '135', '135']",135,135,135,True,True,True,2,2,early_stop,323,967,4703,4248,455,2740,1449,514,0,0,0,gsm8k,True,C:\Users\chen\Desktop\MY_MAD\outputs\gsm8k\traces\gsm8k_0206_trace.json,9,2,2,0,0,0,"{""1"": 1622, ""2"": 3081}","{""agent_round_1"": 967, ""recorder"": 1449, ""agent_normal"": 1773, ""evaluator"": 514}",both_correct,same_outcome
gsm8k_0207,"There are some lions in Londolozi at first. Lion cubs are born at the rate of 5 per month and lions die at the rate of 1 per month. If there are 148 lions in Londolozi after 1 year, how many lions were there in Londolozi at first?",100,"['100', '100', '100']",100,100,100,True,True,True,2,2,early_stop,338,1012,4959,4321,638,2810,1638,511,0,0,0,gsm8k,True,C:\Users\chen\Desktop\MY_MAD\outputs\gsm8k\traces\gsm8k_0207_trace.json,9,2,2,0,0,0,"{""1"": 1734, ""2"": 3225}","{""agent_round_1"": 1012, ""recorder"": 1638, ""agent_normal"": 1798, ""evaluator"": 511}",both_correct,same_outcome
gsm8k_0208,John volunteers at a shelter twice a month for 3 hours at a time.  How many hours does he volunteer per year?,72,"['72', '72', '72']",72,72,72,True,True,True,2,2,early_stop,271,813,4354,3885,469,2370,1479,505,0,0,0,gsm8k,True,C:\Users\chen\Desktop\MY_MAD\outputs\gsm8k\traces\gsm8k_0208_trace.json,9,2,2,0,0,0,"{""1"": 1466, ""2"": 2888}","{""agent_round_1"": 813, ""recorder"": 1479, ""agent_normal"": 1557, ""evaluator"": 505}",both_correct,same_outcome
gsm8k_0209,John puts $25 in his piggy bank every month for 2 years to save up for a vacation. He had to spend $400 from his piggy bank savings last week to repair his car. How many dollars are left in his piggy bank?,200,"['1400', '100', '1400']",1400,1400,800,False,False,False,5,5,early_stop,296,887,16357,14256,2101,8998,5011,2348,0,0,0,gsm8k,True,C:\Users\chen\Desktop\MY_MAD\outputs\gsm8k\traces\gsm8k_0209_trace.json,24,5,5,0,0,0,"{""1"": 1532, ""2"": 3116, ""3"": 3471, ""4"": 4238, ""5"": 4000}","{""agent_round_1"": 887, ""recorder"": 5011, ""agent_normal"": 8111, ""evaluator"": 2348}",both_wrong,same_outcome
gsm8k_0210,"Five coaster vans are used to transport students for their field trip. Each van carries 28 students, 60 of which are boys. How many are girls?",80,"['80', '80', '80']",80,80,80,True,True,True,2,2,early_stop,276,844,4369,3918,451,2434,1460,475,0,0,0,gsm8k,True,C:\Users\chen\Desktop\MY_MAD\outputs\gsm8k\traces\gsm8k_0210_trace.json,9,2,2,0,0,0,"{""1"": 1510, ""2"": 2859}","{""agent_round_1"": 844, ""recorder"": 1460, ""agent_normal"": 1590, ""evaluator"": 475}",both_correct,same_outcome
gsm8k_0211,"Bobby has 16 toy cars, and the number of cars he has increases by 50% every year. How many toy cars will Bobby have in three years?",54,"['24.0', '36', '36']",24.0,36,54,False,False,True,5,5,max_round,274,926,16162,13810,2352,8786,5201,2175,0,0,0,gsm8k,True,C:\Users\chen\Desktop\MY_MAD\outputs\gsm8k\traces\gsm8k_0211_trace.json,24,5,5,0,0,0,"{""1"": 1739, ""2"": 3224, ""3"": 3344, ""4"": 3857, ""5"": 3998}","{""agent_round_1"": 926, ""recorder"": 5201, ""agent_normal"": 7860, ""evaluator"": 2175}",improved_over_majority,improved_over_single
gsm8k_0212,"Last year Jessica paid $1000 for rent, $200 for food, and $100 for car insurance each month. This year her rent goes up by 30%, food costs increase by 50%, and the cost of her car insurance triples because she was at fault in an accident. How much more does Jessica pay for her expenses over the whole year compared to last year?",7200,"['2400', '2700', '1860']",2400,2400,2700,False,False,False,5,5,max_round,323,971,17058,14884,2174,9073,5308,2677,0,0,0,gsm8k,True,C:\Users\chen\Desktop\MY_MAD\outputs\gsm8k\traces\gsm8k_0212_trace.json,24,5,5,0,0,0,"{""1"": 1724, ""2"": 3749, ""3"": 3559, ""4"": 4127, ""5"": 3899}","{""agent_round_1"": 971, ""recorder"": 5308, ""agent_normal"": 8102, ""evaluator"": 2677}",both_wrong,same_outcome
gsm8k_0213,"Randy just turned 12 and started playing the piano. His friend Sheila told him about the 10,000-hour rule which says, after 10,000 hours of practice, you become an expert or master in your field. If Randy wants to become a piano expert before he is 20, how many hours a day will he need to practice if he practices every day, Monday – Friday, and takes two weeks off for vacation each year?",5,"['150', '25', '188']",150,150,8.4,False,False,False,5,5,max_round,342,1030,20986,17874,3112,11298,6308,3380,0,0,0,gsm8k,True,C:\Users\chen\Desktop\MY_MAD\outputs\gsm8k\traces\gsm8k_0213_trace.json,24,5,5,0,0,0,"{""1"": 1680, ""2"": 3838, ""3"": 4909, ""4"": 5722, ""5"": 4837}","{""agent_round_1"": 1030, ""recorder"": 6308, ""agent_normal"": 10268, ""evaluator"": 3380}",both_wrong,same_outcome
gsm8k_0214,"Mike and Ted planted tomatoes.  In the morning, Mike planted 50 tomato seeds while Ted planted twice as much as Mike.  In the afternoon, Mike planted 60 tomato seeds while Ted planted 20 fewer tomato seeds than Mike. How many tomato seeds did they plant altogether?",250,"['250', '250', '250']",250,250,250,True,True,True,2,2,early_stop,346,1038,5049,4380,669,2882,1661,506,0,0,0,gsm8k,True,C:\Users\chen\Desktop\MY_MAD\outputs\gsm8k\traces\gsm8k_0214_trace.json,9,2,2,0,0,0,"{""1"": 1801, ""2"": 3248}","{""agent_round_1"": 1038, ""recorder"": 1661, ""agent_normal"": 1844, ""evaluator"": 506}",both_correct,same_outcome
gsm8k_0215,In 6 months Bella and Bob will be celebrating their 4th anniversary.  How many months ago did they celebrate their 2nd anniversary?,18,"['18', '18', '42']",18,18,18,True,True,True,5,5,max_round,286,879,16113,13865,2248,9062,5004,2047,0,0,0,gsm8k,True,C:\Users\chen\Desktop\MY_MAD\outputs\gsm8k\traces\gsm8k_0215_trace.json,24,5,5,0,0,0,"{""1"": 1647, ""2"": 3118, ""3"": 3522, ""4"": 3787, ""5"": 4039}","{""agent_round_1"": 879, ""recorder"": 5004, ""agent_normal"": 8183, ""evaluator"": 2047}",both_correct,same_outcome
gsm8k_0216,A church has 120 members. 40% are adults. The rest are children. How many children more children are there than adults?,24,"['36', '36', '36']",36,36,24,False,False,True,5,5,max_round,264,798,16951,14498,2453,9126,5448,2377,0,0,0,gsm8k,True,C:\Users\chen\Desktop\MY_MAD\outputs\gsm8k\traces\gsm8k_0216_trace.json,24,5,5,0,0,0,"{""1"": 1409, ""2"": 3090, ""3"": 3945, ""4"": 4374, ""5"": 4133}","{""agent_round_1"": 798, ""recorder"": 5448, ""agent_normal"": 8328, ""evaluator"": 2377}",improved_over_majority,improved_over_single
gsm8k_0217,"Missy had a giant piggy bank in her bedroom.  Every day she would search the house for change to put in her bank.  After 4 years, the bank was opened and it contained $450 in change.  If the second, third, and fourth-year she doubled the amount of money she put in the bank from the amount she had put in the previous year, how much money, in dollars, did she put in the bank the first year?",30,"['50', '50', '30']",50,50,30,False,False,True,5,5,max_round,380,1130,19712,17051,2661,11201,5672,2839,0,0,0,gsm8k,True,C:\Users\chen\Desktop\MY_MAD\outputs\gsm8k\traces\gsm8k_0217_trace.json,24,5,5,0,0,0,"{""1"": 1951, ""2"": 3606, ""3"": 4598, ""4"": 4791, ""5"": 4766}","{""agent_round_1"": 1130, ""recorder"": 5672, ""agent_normal"": 10071, ""evaluator"": 2839}",improved_over_majority,improved_over_single
gsm8k_0218,"By the time Anne is two times as old as Emile, Emile will be six times as old as Maude. If Maude will be 8 years old, how old will Anne be?",96,"['96', '96', '96']",96,96,96,True,True,True,2,2,early_stop,295,896,4566,4087,479,2564,1513,489,0,0,0,gsm8k,True,C:\Users\chen\Desktop\MY_MAD\outputs\gsm8k\traces\gsm8k_0218_trace.json,9,2,2,0,0,0,"{""1"": 1622, ""2"": 2944}","{""agent_round_1"": 896, ""recorder"": 1513, ""agent_normal"": 1668, ""evaluator"": 489}",both_correct,same_outcome
